"nodeID"	"nodeLabel"	"latitude"	"longitude"	"year"
1	"Name"	"Latitude"	"Longitude"	"Date"
353	"Naebang"	"37.487633"	"126.993563"	"2000"
354	"Isu-ChongshinUniversity"	"37.485394"	"126.982158"	"2000"
355	"Namseong"	"37.484602"	"126.971247"	"2000"
356	"SoongsilUniversity"	"37.496274"	"126.953609"	"2000"
357	"Sangdo"	"37.502845"	"126.947885"	"2000"
358	"Jangseungbaegi"	"37.504747"	"126.938851"	"2000"
359	"Sindaebangsamgeori"	"37.499691"	"126.928214"	"2000"
360	"Boramae"	"37.4999"	"126.920248"	"2000"
361	"Sinpung"	"37.50007"	"126.909921"	"2000"
362	"Daerim"	"37.493333"	"126.895"	"2000"
363	"Namguro"	"37.486331"	"126.887476"	"2000"
364	"GasanDigitalComplex"	"37.480465"	"126.88304"	"2000"
365	"Cheolsan"	"37.476097"	"126.868004"	"2000"
366	"Gwangmyeongsageori"	"37.479252"	"126.854786"	"2000"
367	"Cheonwang"	"37.486241"	"126.838961"	"2000"
368	"Onsu"	"37.492171"	"126.822712"	"2000"
369	"Amsa"	"37.550115"	"127.127513"	"1999"
370	"Cheonho"	"37.538517"	"127.123767"	"1999"
371	"Gangdong-guOffice"	"37.530387"	"127.120453"	"1999"
372	"Mongchontoseong"	"37.5175"	"127.112417"	"1999"
373	"Jamsil"	"37.513333"	"127.100278"	"1996"
374	"Seokchon"	"37.505411"	"127.106946"	"1996"
375	"Songpa"	"37.499785"	"127.112111"	"1996"
376	"GarakMarket"	"37.493039"	"127.118281"	"1996"
377	"Munjeong"	"37.485858"	"127.122486"	"1996"
378	"Jangji"	"37.478042"	"127.126451"	"1996"
379	"Bokjeong"	"37.470166"	"127.126676"	"1996"
380	"Sanseong"	"37.457031"	"127.149909"	"1996"
381	"Namhansanseong"	"37.45158"	"127.159817"	"1996"
382	"Dandaeogeori"	"37.445085"	"127.156717"	"1996"
383	"Sinheung"	"37.440958"	"127.147645"	"1996"
384	"Sujin"	"37.437333"	"127.140554"	"1996"
385	"Moran"	"37.433572"	"127.128848"	"1996"
386	"Seolleung"	"37.50445"	"127.048986"	"2003"
387	"Hanti"	"37.496244"	"127.052829"	"2003"
388	"Dogok"	"37.490868"	"127.055351"	"2003"
389	"Guryong"	"37.486888"	"127.059234"	"2003"
390	"Gaepo-dong"	"37.489063"	"127.066026"	"2003"
391	"Daemosan"	"37.491362"	"127.072694"	"2003"
392	"Suseo"	"37.487305"	"127.101619"	"1994"
393	"Bokjeong"	"37.470166"	"127.126676"	"1994"
394	"KyungwonUniversity"	"37.447778"	"127.126944"	"1994"
395	"Taepyeong"	"37.439444"	"127.128056"	"1994"
396	"Moran"	"37.431389"	"127.129722"	"1994"
397	"Yatap"	"37.411389"	"127.078056"	"1994"
398	"Imae"	"37.395731"	"127.128367"	"1994"
399	"Seohyeon"	"37.385117"	"127.123294"	"1994"
400	"Sunae"	"37.378553"	"127.114275"	"1994"
401	"Jeongja"	"37.366278"	"127.108122"	"1994"
402	"Migeum"	"37.349978"	"127.10895"	"1994"
403	"Ori"	"37.339775"	"127.108942"	"1994"
404	"Jukjeon"	"37.324859"	"127.107477"	"2004"
405	"Bojeong"	"37.316348"	"127.1079"	"2004"
406	"Yongsan"	"37.53"	"126.964722"	"2005"
407	"Ichon"	"37.52254"	"126.97316"	"2005"
408	"Seobinggo"	"37.519569"	"126.988558"	"1980"
409	"Hannam"	"37.529131"	"127.008097"	"1980"
410	"Oksu"	"37.54061"	"127.01888"	"1985"
411	"Eungbong"	"37.550833"	"127.035183"	"2005"
412	"Wangsimni"	"37.561667"	"127.037778"	"2005"
413	"Cheongnyangni"	"37.579167"	"127.046667"	"2005"
414	"Hoegi"	"37.589167"	"127.057222"	"2005"
415	"Jungnang"	"37.594984"	"127.076578"	"2005"
416	"Sangbong"	"37.596892"	"127.085279"	"2005"
417	"Mangu"	"37.5994"	"127.092161"	"2005"
418	"Yangwon"	"37.60631"	"127.106951"	"2005"
419	"Guri"	"37.603429"	"127.143831"	"2005"
420	"Donong"	"37.608767"	"127.161115"	"2005"
421	"Yangjeong"	"37.60458"	"127.19423"	"2005"
422	"Deokso"	"37.586576"	"127.209304"	"2005"
423	"Dosim"	"37.579672"	"127.222162"	"2007"
424	"Paldang"	"37.547376"	"127.243438"	"2007"
425	"Ungilsan"	"37.523418"	"127.296181"	"2008"
426	"Yangsu"	"37.545849"	"127.328947"	"2008"
427	"Sinwon"	"37.525856"	"127.372538"	"2008"
428	"Guksu"	"37.51624"	"127.39943"	"2008"
429	"Asin"	"37.513445"	"127.444668"	"2009"
430	"Obin"	"37.502338"	"127.476044"	"2009"
431	"Yangpyeong"	"37.492805"	"127.49181"	"2009"
432	"Wondeok"	"37.468663"	"127.547128"	"2009"
433	"Yongmun"	"37.482253"	"127.594743"	"2009"
434	"Gajwa"	"37.568656"	"126.91525"	"2009"
435	"DigitalMediaCity"	"37.576649"	"126.901413"	"2009"
436	"Susaek"	"37.581761"	"126.893947"	"2009"
437	"Hwajeon"	"37.603525"	"126.867714"	"2009"
438	"Gangmae"	"37.61155"	"126.843531"	"2009"
439	"Haengsin"	"37.611316"	"126.834117"	"2009"
440	"Neunggok"	"37.620499"	"126.819005"	"2009"
441	"Daegok"	"37.630875"	"126.810533"	"2009"
442	"Goksan"	"37.645496"	"126.801893"	"2009"
443	"Baengma"	"37.658295"	"126.794436"	"2009"
444	"Pungsan"	"37.672183"	"126.786207"	"2009"
445	"Ilsan"	"37.682564"	"126.76873"	"2009"
446	"Tanhyeon"	"37.692264"	"126.761112"	"2009"
447	"Unjeong"	"37.725252"	"126.767045"	"2009"
448	"Geumneung"	"37.75647"	"126.764873"	"2009"
449	"Geumchon"	"37.765855"	"126.773987"	"2009"
450	"Wollong"	"37.795034"	"126.7925"	"2009"
451	"Paju"	"37.815221"	"126.792808"	"2009"
452	"Munsan"	"37.854576"	"126.788031"	"2009"
453	"Gyeyang"	"37.571389"	"126.736389"	"2007"
454	"Gyulhyeon"	"37.566347"	"126.742653"	"1999"
455	"Bakchon"	"37.554217"	"126.745347"	"1999"
456	"Imhak"	"37.54505"	"126.738722"	"1999"
457	"Gyesan"	"37.543331"	"126.728522"	"1999"
458	"GyeonginNationalUniversity"	"37.538603"	"126.722675"	"1999"
459	"Jakjeon"	"37.530333"	"126.722575"	"1999"
460	"Galsan"	"37.517266"	"126.721501"	"1999"
461	"Bupyeong-guOffice"	"37.508432"	"126.720557"	"1999"
462	"BupyeongMarket"	"37.498338"	"126.722231"	"1999"
463	"Bupyeong"	"37.489591"	"126.723387"	"1999"
464	"Dongsu"	"37.48536"	"126.718336"	"1999"
465	"Bupyeongsamgeori"	"37.477583"	"126.710182"	"1999"
466	"Ganseogogeori"	"37.467067"	"126.707929"	"1999"
467	"IncheonCityHall"	"37.457248"	"126.702189"	"1999"
468	"ArtsCenter"	"37.449548"	"126.70102"	"1999"
469	"IncheonBusTerminal"	"37.442266"	"126.699679"	"1999"
470	"MunhakSportsComplex"	"37.434854"	"126.698542"	"1999"
471	"Seonhak"	"37.427006"	"126.698978"	"1999"
472	"Sinyeonsu"	"37.418042"	"126.693931"	"1999"
473	"Woninjae"	"37.412406"	"126.687906"	"1999"
474	"Dongchun"	"37.404147"	"126.680125"	"1999"
475	"Dongmak"	"37.397889"	"126.673994"	"1999"
476	"CampusTown"	"37.387873"	"126.661656"	"2009"
477	"Technopark"	"37.382221"	"126.656302"	"2009"
478	"BITZone"	"37.378086"	"126.64537"	"2009"
479	"UniversityofIncheon"	"37.386032"	"126.639447"	"2009"
480	"CentralPark"	"37.393124"	"126.634705"	"2009"
481	"InternationalBusinessDistrict"	"37.400045"	"126.630263"	"2009"
