"nodeID"	"nodeLabel"	"latitude"	"longitude"	"year"
128	"NorthJiading"	31.3933	121.232	2009
129	"NorthJiangyangRoad"	31.409167	121.434722	2000
130	"NorthSichuanRoad"	31.251956	121.483984	2010
131	"NorthWaigaoqiaoFreeTradeZone"	31.3497	121.583	2007
132	"NorthXizangRoad"	31.2675	121.467	2007
133	"NorthZhongshanRoad"	31.2611	121.454	1995
134	"OuterRingRoad"	31.122778	121.388056	1995
135	"PengpuXincun"	31.306678	121.449308	1995
136	"PeoplesSquare"	31.235833	121.468889	2005
137	"PudianRoad"	31.2244	121.528	2005
138	"PudianRoad2"	31.2244	121.528	2005
139	"PudongAvenue"	31.2419	121.515	2005
140	"PudongInternationalAirport"	31.1539	121.801	2010
141	"PujiangTown"	31.0983	121.502	2009
142	"Qibao"	31.1569	121.343	2007
143	"QilianshanRoad"	31.273333	121.369722	1800
144	"QufuRoad"	31.2447	121.467	2007
145	"QuyangRoad"	31.2781	121.485	2007
146	"SanmenRoad"	31.3153	121.503	2010
147	"ShangchengRoad"	31.233056	121.509722	2009
148	"ShangdaRoad"	31.3153	121.404	2009
149	"ShanghaiAutomobileCity"	31.287222	121.176111	2009
150	"ShanghaiChildrensMedicalCenter"	31.2047	121.519	2007
151	"ShanghaiCircuit"	31.333611	121.221389	2009
152	"ShanghaiCircusWorld"	31.2808	121.448	1995
153	"ShanghaiIndoorStadium"	31.1836	121.432	1995
154	"ShanghaiLibrary"	31.209444	121.438611	2010
155	"ShanghaiRailwayStation"	31.251667	121.452778	1995
156	"ShanghaiScienceandTechnologyMuseum"	31.2217	121.539	2000
157	"ShanghaiSouthRailwayStation"	31.1553	121.426	2006
158	"ShanghaiStadium"	31.1869	121.438	2005
159	"ShanghaiUniversity"	31.3219	121.382	2009
160	"ShanghaiWestRailwayStation"	31.265278	121.396111	2009
161	"ShanghaiZoo"	31.192222	121.363056	2010
162	"ShangnanRoad"	31.150833	121.501944	2007
163	"Sheshan"	31.1131	121.224	2007
164	"ShiguangRoad"	31.323611	121.5275	2007
165	"ShilongRoad"	31.16	121.438	2000
166	"ShuichanRoad"	31.3839	121.483	2000
167	"ShuichengRoad"	31.201111	121.386944	2010
168	"Sijing"	31.1328	121.261	2007
