"nodeID"	"nodeLabel"	"latitude"	"longitude"	"year"
121	"75thStreet"	40.691377	-73.866534	1917
122	"77thStreet46"	40.773587	-73.959875	1918
123	"77thStreetR"	40.628497	-74.025936	1916
124	"79thStreet12"	40.784	-73.98	1904
125	"79thStreetDM"	40.61339	-74.001514	1916
126	"80thStreet"	40.679434	-73.857822	1915
127	"81stStreetMuseumofNaturalHistory"	40.781971	-73.971763	1932
128	"82ndStreetJacksonHeights"	40.747631	-73.883828	1917
129	"85thStreetForestParkway"	40.692418	-73.86014	1917
130	"86thStreet12"	40.788	-73.976	1904
131	"86thStreet456"	40.779469	-73.955626	1918
132	"86thStreetABC"	40.785286	-73.969316	1932
133	"86thStreetN"	40.592656	-73.978261	1915
134	"86thStreetR"	40.622694	-74.028383	1916
135	"88thStreet"	40.679857	-73.850698	1915
136	"90thStreetElmhurstAvenue"	40.748333	-73.876389	1917
137	"96thStreet123"	40.794	-73.972	1904
138	"96thStreet46"	40.785773	-73.950949	1918
139	"96thStreetABC"	40.791622	-73.964725	1932
140	"AlabamaAvenue"	40.67683	-73.900008	1885
141	"AllertonAvenue"	40.865	-73.867	1917
142	"AqueductRacetrack"	40.672086	-73.835914	1956
143	"AqueductNorthConduitAvenue"	40.668325	-73.834034	1956
144	"AstorPlace"	40.729722	-73.991667	1904
145	"AstoriaBoulevard"	40.769979	-73.918161	1917
146	"AstoriaDitmarsBoulevard"	40.776089	-73.910737	1917
147	"AtlanticAvenue"	40.675724	-73.902969	1906
148	"AtlanticAvenue_PacificStreet"	40.684462	-73.978758	1908
149	"AvenueH"	40.630003	-73.962016	1907
150	"AvenueI"	40.625922	-73.976219	1919
151	"AvenueJ"	40.625276	-73.961372	1908
152	"AvenueM"	40.618289	-73.95961	1908
153	"AvenueN"	40.615044	-73.974219	1919
154	"AvenueP"	40.608739	-73.973014	1919
155	"AvenueUF"	40.59615	-73.973319	1919
156	"AvenueUN"	40.596494	-73.978967	1915
157	"AvenueUQ"	40.598875	-73.955841	1908
158	"AvenueX"	40.590142	-73.974125	1919
159	"Bay50thStreet"	40.589279	-73.984122	1917
160	"BayParkwayDM"	40.602655	-73.994293	1916
161	"BayParkwayF"	40.620861	-73.975231	1919
162	"BayParkwayN"	40.612886	-73.981992	1915
163	"BayRidgeAvenue"	40.633678	-74.023853	1915
164	"BayRidge95thStreet"	40.615667	-74.031361	1925
165	"BaychesterAvenue"	40.87864	-73.838639	1941
166	"Beach105thStreet"	40.583217	-73.827594	1956
167	"Beach25thStreet"	40.600061	-73.761424	1956
168	"Beach36thStreet"	40.595413	-73.768076	1956
169	"Beach44thStreet"	40.592928	-73.775986	1956
170	"Beach60thStreet"	40.592395	-73.788536	1956
171	"Beach67thStreet"	40.59092	-73.79681	1956
172	"Beach90thStreet"	40.588095	-73.813499	1956
173	"Beach98thStreet"	40.585441	-73.820186	1956
174	"BedfordAvenue"	40.717046	-73.956571	1924
175	"BedfordParkBoulevard"	40.872507	-73.887906	1933
176	"BedfordParkBoulevardLehmanCollege"	40.873545	-73.889837	1918
177	"BedfordNostrandAvenues"	40.689587	-73.953567	1937
178	"BergenStreet234"	40.680833	-73.97511	1920
179	"BergenStreetFG"	40.687253	-73.990006	1933
180	"BeverleyRoad"	40.644625	-73.964472	1900
181	"BeverlyRoad"	40.645122	-73.94906	1920
182	"BleeckerStreet"	40.725833	-73.994722	1904
