"nodeID"	"nodeLabel"	"latitude"	"longitude"	"year"
128	"Nishi-Shinjuku"	35.694298	139.692778	1966
129	"Nishi-Shinjuku-gochome"	35.689798	139.684304	2000
130	"Nishi-Sugamo"	35.743508	139.728712	1968
131	"Nishi-Takashimadaira"	35.791938	139.64589	1976
132	"Nishi-Waseda"	35.707222	139.709167	2008
133	"Nishi-magome"	35.586859	139.705942	1968
134	"Nishidai"	35.78699	139.673971	1968
135	"Nishigahara"	35.745902	139.742302	1991
136	"Nogizaka"	35.666572	139.726215	1972
137	"Ochanomizu"	35.699722	139.763889	1956
138	"Ochiai"	35.710742	139.686339	1966
139	"Ochiai-Minami-Nagasaki"	35.723608	139.683303	2000
140	"Ogawamachi"	35.69505	139.76668	1980
141	"Ogikubo"	35.704722	139.62	1962
142	"Oji"	35.7525	139.738056	1991
143	"Oji-Kamiya"	35.765172	139.735933	1991
144	"OjimaStation"	35.689905	139.83565	1978
145	"Okachimachi"	35.707327	139.774847	1925
146	"Omotesando"	35.665148	139.712521	1938
147	"Onarimon"	35.661215	139.751535	1964
148	"Osaki"	35.619375	139.728627	1901
149	"Oshiage"	35.711	139.8133	1960
150	"Otemachi"	35.684801	139.766086	1956
151	"Otsuka"	35.731438	139.728692	1903
152	"Roppongi"	35.662778	139.731389	1964
153	"Roppongi-itchome"	35.665595	139.739	2000
154	"Ryogoku"	35.695739	139.793956	2000
155	"Sakuradamon"	35.677352	139.751775	1974
156	"Sendagi"	35.725549	139.763243	1969
157	"Sengakuji"	35.638689	139.740019	1968
158	"Sengoku"	35.727957	139.744792	1972
159	"Senkawa"	35.738418	139.689157	1983
160	"Shibakoen"	35.654071	139.749838	1973
161	"Shibuya"	35.658514	139.70133	1885
162	"Shimbashi"	35.666301	139.758679	1909
163	"Shimo"	35.777948	139.732599	1991
164	"Shimura-sakaue"	35.775725	139.69538	1968
165	"Shimura-sanchome"	35.777483	139.685903	1968
166	"Shin-Egota"	35.732538	139.670653	2000
167	"Shin-Itabashi"	35.748802	139.719604	1968
168	"Shin-Koenji"	35.697985	139.648068	1961
169	"Shin-Nakano"	35.697491	139.66903	1961
170	"Shin-Ochanomizu"	35.698072	139.766014	1969
171	"Shin-Okachimachi"	35.707055	139.78194	2000
172	"Shin-Okubo"	35.6957	139.7002	1914
173	"Shin-Otsuka"	35.725793	139.729915	1972
174	"Shin-Takashimadaira"	35.790294	139.654267	1976
175	"Shin-kiba"	35.645912	139.826833	1988
176	"Shinagawa"	35.628157	139.739099	1872
177	"Shinjuku"	35.690278	139.700556	1885
178	"Shinjuku-Nishiguchi"	35.693315	139.699155	2000
179	"Shinjuku-gyoenmae"	35.688588	139.71069	1959
180	"Shinjuku-sanchome"	35.690614	139.706267	1959
181	"Shinozaki"	35.706017	139.903698	1986
182	"Shintomicho"	35.669	139.775	1980
183	"Shiodome"	35.662794	139.759839	2002
184	"Shirokane-Takanawa"	35.643184	139.734129	2000
185	"Shirokane-dai"	35.638003	139.726322	2000
186	"Suehirocho"	35.702972	139.771713	1930
187	"Sugamo"	35.733345	139.739496	1968
188	"Suidobashi"	35.702	139.754	1972
189	"Suitengumae"	35.6826	139.7852	1990
190	"Sumiyoshi"	35.689071	139.815651	1971
191	"Tabata"	35.737909	139.761254	1896
192	"Takadanobaba"	35.712778	139.703889	1910
193	"Takanawadai"	35.631679	139.730305	1968
194	"Takaracho"	35.675461	139.771767	1963
195	"Takashimadaira"	35.788833	139.661172	1968
196	"Takebashi"	35.690662	139.756817	1966
197	"Tamachi"	35.645605	139.7477	1909
198	"Tameike-Sanno"	35.673621	139.741419	1997
199	"Tatsumi"	35.645566	139.810526	1988
200	"Tawaramachi"	35.709855	139.7908	1927
201	"Tocho-mae"	35.690551	139.69257	2000
202	"Todai-mae"	35.717633	139.758025	1996
203	"Togoshi"	35.614719	139.716398	1968
204	"Tokyo"	35.680833	139.766944	1914
205	"Toranomon"	35.670236	139.749832	1938
206	"Toshimaen"	35.742073	139.649194	1997
207	"Toyocho"	35.669629	139.817596	1967
208	"Toyosu"	35.654908	139.79621	1988
209	"Tsukiji"	35.668115	139.772603	1963
210	"Tsukijishijo"	35.664895	139.766915	2000
211	"Tsukishima"	35.664353	139.784862	1988
212	"Uchisaiwaicho"	35.66975	139.75561	1973
213	"Ueno"	35.713434	139.776725	1883
214	"Ueno-Okachimachi"	35.707893	139.774332	2000
215	"Ueno-hirokoji"	35.70766	139.772977	1930
216	"Uguisudani"	35.722066	139.777851	1912
217	"Urayasu"	35.665743	139.892937	1969
218	"Ushigome-Kagurazaka"	35.700853	139.735803	2000
219	"Ushigome-Yanagicho"	35.699517	139.725028	2000
220	"Wakamatsu-kawada"	35.699218	139.718184	2000
221	"Wakoshi"	35.788407	139.612885	1934
222	"Waseda"	35.705714	139.722139	1964
223	"Yotsuya"	35.686014	139.730667	1894
224	"Yotsuya-sanchome"	35.687958	139.720103	1959
225	"Yoyogi"	35.683828	139.70232	1906
226	"Yoyogi-Koen"	35.668944	139.691328	1972
227	"Yoyogi-uehara"	35.669051	139.67972	1927
228	"Yurakucho"	35.674877	139.763646	1910
229	"Yushima"	35.708243	139.769916	1969
230	"Zoshigaya"	35.720574	139.715139	2008
